date,product_id,total_amt
2020-08-15,fdc3c68d,1108.64
2020-08-15,d075be3d,598.06
2020-08-15,44b90490,151.77
2020-08-15,e5dd56b9,1294.53
2020-08-15,677c489b,1683.54
2020-08-15,4c437167,1404.24
2020-08-15,97c23de4,3552.73
2020-08-15,ebce9a73,353.35
2020-08-15,8ce1c0c5,1687.03
2020-08-15,bfacfbf0,1310.26
2020-08-15,cf48c632,209.41
2020-08-15,55f0281b,463.13
2020-08-15,7dfc933f,1883.52
2020-08-15,31d98a6a,1836.92
2020-08-15,7f247171,1948.55
2020-08-15,09ced772,2228.15
2020-08-15,fa43322a,2532.29
2020-08-15,69d0a9b3,981.67
2020-08-15,14baa982,1786.43
2020-08-15,5ee3ad1d,1603.93
2020-08-15,61a123f8,680.03
2020-08-15,89d58076,302.83
2020-08-15,8ec0400b,1107.51
2020-08-15,a6d13cea,1717.82
2020-08-15,1fbbaa65,383.75
2020-08-15,c8575c03,3306.82
2020-08-15,829c4f6b,2421.5
2020-08-15,8e351335,1434.69
2020-08-15,78f0fbc7,3064.55
2020-08-15,dda1674e,2492.92
2020-08-15,5795f5b1,1086.81
2020-08-15,73ac53dc,1181.96
2020-08-15,745365ef,2964.58
2020-08-15,aa86fa16,1634.81
2020-08-15,6af326d8,2026.43
2020-08-15,f8f359db,781.49
2020-08-15,f6580645,1742.84
2020-08-15,b657483d,3047.22
2020-08-15,05065d8d,1552.48
2020-08-15,ee4130cb,349.31
2020-08-15,bc7eaa47,1228.17
2020-08-15,5fa00ef2,2036.03
2020-08-15,df29eacd,873.7
2020-08-15,2795e32e,2460.48
2020-08-15,077ef06b,4315.6
2020-08-15,17d73797,2145.39
2020-08-15,903d9cff,2807.41
2020-08-15,319ed717,1333.43
2020-08-15,a72fb910,4316.3
2020-08-15,af20bca1,1515.35
2020-08-15,509fce59,1061.79
2020-08-15,8e89ccd1,3900.42
2020-08-15,14ef30b8,1624.33
2020-08-15,2496461c,2027.23
2020-08-15,a637f4f2,1980.16
2020-08-15,335bf47b,639.29
2020-08-15,eac052c5,1243.76
2020-08-15,573b3140,562.16
2020-08-15,f33d73ff,3204.11
2020-08-15,257803a3,2867.68
2020-08-16,8f40b54f,283.16
2020-08-16,e28e301a,2651.34
2020-08-16,438b7061,2761.23
2020-08-16,51fefc12,436.53
2020-08-16,25889643,216.3
2020-08-16,d6f5a85d,1180.12
2020-08-16,6ce8243f,404.89
2020-08-16,e4aa83b4,3413.7
2020-08-16,48f290b8,1543.32
2020-08-16,6b5103d3,1996.62
2020-08-16,f090045a,1903.33
2020-08-16,7d04626d,789.86
2020-08-16,6d5c0f3a,257.83
2020-08-16,03ad299e,370.66
2020-08-16,f86e7f85,2029.52
2020-08-16,7c96a8da,3290.47
2020-08-16,77d3ae82,1967.55
2020-08-16,953f024e,1454.86
2020-08-16,d6e3dc6b,1567.75
2020-08-16,6f362a61,774.57
2020-08-16,aa4d9791,1699.99
2020-08-16,0ef6cf31,1001.93
2020-08-16,158e30b6,1140.16
2020-08-16,86d58470,137.52
2020-08-16,fdcf3ec5,2262.07
2020-08-16,3674e47c,2029.07
2020-08-16,6fa956df,633.53
2020-08-16,49a27a8c,748.88
2020-08-16,e736ba5d,1574.95
2020-08-16,1ec17bcb,1481.39
2020-08-16,f4764585,2041.87
2020-08-16,7641224e,2923.31
2020-08-16,21083fe9,4879.15
2020-08-16,2a2e3796,2300.64
2020-08-16,dc0242cd,1354.11
2020-08-16,367ff926,1494.36
2020-08-16,0f435173,2430.14
2020-08-16,aa2de5b6,1806.25
2020-08-16,528d9cff,1043.25
2020-08-16,4230361c,747.64
2020-08-16,aee81942,3315.39
2020-08-16,c8c71204,2010.8
2020-08-16,047edd4d,812.05
2020-08-16,e129c4bf,1091.24
2020-08-16,7e701719,4714.3
2020-08-16,a16ef134,4312.17
2020-08-16,f7577ae9,834.96
2020-08-16,2bfe7621,931.76
2020-08-16,722aa0d5,555.56
2020-08-16,785c1948,1273.2
2020-08-16,a1e0ce88,539.27
2020-08-16,c720b985,2019.93
2020-08-16,a1193aba,1607.3
2020-08-16,a4b3ec15,1779.06
2020-08-16,d749f7e0,1137.22
2020-08-16,fdc3c68d,811.62
2020-08-16,d075be3d,553.93
2020-08-16,44b90490,141.58
2020-08-16,e5dd56b9,1234.51
2020-08-16,733f4982,2566.04
2020-08-16,677c489b,1607.71
2020-08-16,4c437167,1382.08
2020-08-16,97c23de4,3330.04
2020-08-16,ebce9a73,443.94
2020-08-16,8ce1c0c5,1664.62
2020-08-16,bfacfbf0,902.89
2020-08-16,cf48c632,157.19
2020-08-16,55f0281b,647.38
2020-08-16,7dfc933f,1549.45
2020-08-16,31d98a6a,1869.09
2020-08-16,7f247171,2489.65
2020-08-16,09ced772,1894.33
2020-08-16,fa43322a,2001.05
2020-08-16,69d0a9b3,1226.77
2020-08-16,14baa982,1519.88
2020-08-16,5ee3ad1d,1853.84
2020-08-16,61a123f8,856.67
2020-08-16,89d58076,249.8
2020-08-16,8ec0400b,1412.25
2020-08-16,a6d13cea,1822.58
2020-08-16,1fbbaa65,402.29
2020-08-16,c8575c03,3438.75
2020-08-16,829c4f6b,3709.18
2020-08-16,8e351335,1167.05
2020-08-16,78f0fbc7,3397.95
2020-08-16,dda1674e,1743.99
2020-08-16,5795f5b1,756.58
2020-08-16,73ac53dc,1365.96
2020-08-16,745365ef,2670.65
2020-08-16,6af326d8,2125.48
2020-08-16,f8f359db,721.41
2020-08-16,f6580645,1608.02
2020-08-16,b657483d,2901.97
2020-08-16,ee4130cb,288.52
2020-08-16,bc7eaa47,1514.07
2020-08-16,5fa00ef2,1758.38
2020-08-16,df29eacd,660.88
2020-08-16,2795e32e,1632.92
2020-08-16,17d73797,2035.98
2020-08-16,903d9cff,3401.57
2020-08-16,319ed717,1030.36
2020-08-16,a72fb910,2455.24
2020-08-16,af20bca1,1042.72
2020-08-16,509fce59,1182.41
2020-08-16,8e89ccd1,2929.96
2020-08-16,14ef30b8,1307.22
2020-08-16,2496461c,2596.6
2020-08-16,a637f4f2,1635.43
2020-08-16,335bf47b,596.89
2020-08-16,eac052c5,1277.58
2020-08-16,f33d73ff,3315.05
2020-08-16,257803a3,3036.9
2020-08-17,8f40b54f,225.75
2020-08-17,e28e301a,1509.47
2020-08-17,438b7061,2198.79
2020-08-17,51fefc12,479.41
2020-08-17,25889643,140.47
2020-08-17,d6f5a85d,1161.38
2020-08-17,6ce8243f,415.65
2020-08-17,e4aa83b4,2893.21
2020-08-17,ac1d8f46,1045.46
2020-08-17,48f290b8,1008.61
2020-08-17,6b5103d3,2011.42
2020-08-17,f090045a,1677.04
2020-08-17,0b92562a,1023.79
2020-08-17,7d04626d,866.13
2020-08-17,6d5c0f3a,95.54
2020-08-17,03ad299e,449.59
2020-08-17,f86e7f85,2126.9
2020-08-17,7c96a8da,2740.58
2020-08-17,77d3ae82,2063.27
2020-08-17,953f024e,1276.92
2020-08-17,d6e3dc6b,1089.88
2020-08-17,60a467f8,674.89
2020-08-17,6f362a61,900.01
2020-08-17,aa4d9791,1368.45
2020-08-17,0ef6cf31,1111.02
2020-08-17,158e30b6,1330.37
2020-08-17,86d58470,81.07
2020-08-17,fdcf3ec5,1736.77
2020-08-17,3674e47c,1712.93
2020-08-17,6fa956df,873.93
2020-08-17,49a27a8c,742.17
2020-08-17,8ecc4ea7,1963.11
2020-08-17,e736ba5d,1502.06
2020-08-17,1ec17bcb,2193.49
2020-08-17,f4764585,1926.25
2020-08-17,7641224e,3799.82
2020-08-17,21083fe9,3831.62
2020-08-17,2a2e3796,1868.0
2020-08-17,dc0242cd,1828.78
2020-08-17,367ff926,1547.9
2020-08-17,0f435173,1839.59
2020-08-17,aa2de5b6,1931.74
2020-08-17,528d9cff,961.12
2020-08-17,4230361c,556.63
2020-08-17,aee81942,3862.09
2020-08-17,c8c71204,1858.26
2020-08-17,047edd4d,1180.76
2020-08-17,e129c4bf,1797.01
2020-08-17,7e701719,3030.25
2020-08-17,f7577ae9,495.95
2020-08-17,2bfe7621,968.18
2020-08-17,785c1948,1283.2
2020-08-17,a1e0ce88,613.41
2020-08-17,c720b985,2785.43
2020-08-17,a1193aba,1981.86
2020-08-17,83aa2744,1930.28
2020-08-17,2bcee1f9,1524.81
2020-08-17,a4b3ec15,1938.3
2020-08-17,d749f7e0,823.99
2020-08-17,fdc3c68d,674.81
2020-08-17,d075be3d,586.99
2020-08-17,44b90490,194.09
2020-08-17,e5dd56b9,1114.51
2020-08-17,733f4982,2494.98
2020-08-17,677c489b,1387.44
2020-08-17,4c437167,1175.08
2020-08-17,97c23de4,3985.57
2020-08-17,ebce9a73,451.62
2020-08-17,8ce1c0c5,1561.46
2020-08-17,bfacfbf0,935.7
2020-08-17,cf48c632,128.74
2020-08-17,55f0281b,542.22
2020-08-17,7dfc933f,1836.02
2020-08-17,31d98a6a,2088.35
2020-08-17,7f247171,2361.43
2020-08-17,09ced772,1780.25
2020-08-17,69d0a9b3,949.66
2020-08-17,14baa982,1191.86
2020-08-17,5ee3ad1d,1583.55
2020-08-17,61a123f8,673.34
2020-08-17,89d58076,198.81
2020-08-17,8ec0400b,846.16
2020-08-17,a6d13cea,1588.84
2020-08-17,1fbbaa65,480.19
2020-08-17,c8575c03,2174.0
2020-08-17,829c4f6b,2052.09
2020-08-17,8e351335,1332.07
2020-08-17,78f0fbc7,2024.2
2020-08-17,dda1674e,1832.4
2020-08-17,5795f5b1,1151.91
2020-08-17,73ac53dc,847.74
2020-08-17,745365ef,2426.84
2020-08-17,aa86fa16,1580.94
2020-08-17,6af326d8,1716.31
2020-08-17,f8f359db,574.21
2020-08-17,f6580645,1530.14
2020-08-17,b657483d,2776.82
2020-08-17,05065d8d,1137.2
2020-08-17,ee4130cb,322.82
2020-08-17,bc7eaa47,1073.56
2020-08-17,5fa00ef2,1537.04
2020-08-17,df29eacd,875.45
2020-08-17,2795e32e,1834.8
2020-08-17,17d73797,1919.39
2020-08-17,903d9cff,3129.48
2020-08-17,319ed717,1237.63
2020-08-17,a72fb910,3683.65
2020-08-17,af20bca1,1230.66
2020-08-17,509fce59,1108.1
2020-08-17,8e89ccd1,3057.41
2020-08-17,14ef30b8,997.19
2020-08-17,2496461c,2580.66
2020-08-17,a637f4f2,1675.72
2020-08-17,335bf47b,418.56
2020-08-17,eac052c5,1394.78
2020-08-17,573b3140,522.97
2020-08-17,f33d73ff,2975.5
2020-08-17,257803a3,3499.3
2020-08-18,8f40b54f,271.99
2020-08-18,e28e301a,1826.35
2020-08-18,438b7061,2119.02
2020-08-18,51fefc12,423.17
2020-08-18,25889643,122.51
2020-08-18,d6f5a85d,1209.97
2020-08-18,6ce8243f,486.41
2020-08-18,e4aa83b4,2299.03
2020-08-18,ac1d8f46,1056.86
2020-08-18,48f290b8,1311.48
2020-08-18,6b5103d3,2652.87
2020-08-18,f090045a,1436.97
2020-08-18,0b92562a,1055.19
2020-08-18,7d04626d,857.13
2020-08-18,6d5c0f3a,144.49
2020-08-18,03ad299e,346.07
2020-08-18,f86e7f85,1751.95
2020-08-18,7c96a8da,2914.65
2020-08-18,77d3ae82,1469.27
2020-08-18,953f024e,1567.83
2020-08-18,d6e3dc6b,1137.35
2020-08-18,60a467f8,586.26
2020-08-18,6f362a61,727.57
2020-08-18,aa4d9791,1011.03
2020-08-18,0ef6cf31,1391.45
2020-08-18,158e30b6,1001.19
2020-08-18,86d58470,197.01
2020-08-18,fdcf3ec5,1755.66
2020-08-18,3674e47c,2293.05
2020-08-18,6fa956df,856.3
2020-08-18,49a27a8c,646.97
2020-08-18,8ecc4ea7,1823.03
2020-08-18,e736ba5d,1496.81
2020-08-18,1ec17bcb,2173.26
2020-08-18,f4764585,2049.41
2020-08-18,7641224e,2483.55
2020-08-18,2a2e3796,2295.19
2020-08-18,dc0242cd,2464.38
2020-08-18,367ff926,1605.45
2020-08-18,0f435173,1975.9
2020-08-18,528d9cff,712.29
2020-08-18,4230361c,644.01
2020-08-18,aee81942,3517.7
2020-08-18,c8c71204,1899.57
2020-08-18,047edd4d,942.47
2020-08-18,e129c4bf,1650.05
2020-08-18,7e701719,2979.51
2020-08-18,a16ef134,2733.92
2020-08-18,f7577ae9,355.59
2020-08-18,2bfe7621,1103.36
2020-08-18,722aa0d5,650.18
2020-08-18,785c1948,885.68
2020-08-18,a1e0ce88,409.63
2020-08-18,c720b985,2336.36
2020-08-18,83aa2744,2788.04
2020-08-18,2bcee1f9,1814.33
2020-08-18,a4b3ec15,2010.74
2020-08-18,d749f7e0,929.53
2020-08-18,fdc3c68d,766.07
2020-08-18,d075be3d,613.74
2020-08-18,44b90490,112.62
2020-08-18,e5dd56b9,998.33
2020-08-18,733f4982,2169.8
2020-08-18,677c489b,1557.75
2020-08-18,4c437167,1256.43
2020-08-18,97c23de4,3446.86
2020-08-18,ebce9a73,441.22
2020-08-18,8ce1c0c5,1492.12
2020-08-18,bfacfbf0,1155.15
2020-08-18,cf48c632,187.46
2020-08-18,55f0281b,634.75
2020-08-18,7dfc933f,1909.16
2020-08-18,31d98a6a,1479.46
2020-08-18,7f247171,2098.73
2020-08-18,09ced772,1789.36
2020-08-18,fa43322a,2292.31
2020-08-18,69d0a9b3,904.44
2020-08-18,14baa982,1510.39
2020-08-18,5ee3ad1d,1191.98
2020-08-18,61a123f8,369.44
2020-08-18,89d58076,253.49
2020-08-18,8ec0400b,1127.78
2020-08-18,a6d13cea,1426.79
2020-08-18,1fbbaa65,418.37
2020-08-18,c8575c03,2461.0
2020-08-18,829c4f6b,2301.7
2020-08-18,8e351335,1156.91
2020-08-18,78f0fbc7,2041.37
2020-08-18,dda1674e,1982.0
2020-08-18,5795f5b1,782.16
2020-08-18,73ac53dc,966.25
2020-08-18,745365ef,2172.59
2020-08-18,aa86fa16,1418.88
2020-08-18,f8f359db,933.59
2020-08-18,f6580645,1162.42
2020-08-18,b657483d,2060.15
2020-08-18,05065d8d,1081.92
2020-08-18,ee4130cb,282.58
2020-08-18,bc7eaa47,1072.88
2020-08-18,5fa00ef2,1517.72
2020-08-18,df29eacd,827.78
2020-08-18,2795e32e,1803.38
2020-08-18,077ef06b,4526.25
2020-08-18,17d73797,2231.16
2020-08-18,903d9cff,2357.23
2020-08-18,319ed717,1333.88
2020-08-18,a72fb910,2469.03
2020-08-18,af20bca1,1592.55
2020-08-18,509fce59,1135.03
2020-08-18,8e89ccd1,2796.03
2020-08-18,14ef30b8,1270.72
2020-08-18,2496461c,2430.5
2020-08-18,a637f4f2,1833.22
2020-08-18,335bf47b,496.36
2020-08-18,eac052c5,1309.7
2020-08-18,573b3140,415.04
2020-08-18,f33d73ff,1938.63
2020-08-18,257803a3,2088.93
2020-08-19,8f40b54f,280.11
2020-08-19,e28e301a,1529.65
2020-08-19,438b7061,2600.61
2020-08-19,25889643,178.77
2020-08-19,d6f5a85d,1302.8
2020-08-19,6ce8243f,434.26
2020-08-19,e4aa83b4,2661.48
2020-08-19,ac1d8f46,768.28
2020-08-19,48f290b8,1530.89
2020-08-19,6b5103d3,2342.24
2020-08-19,f090045a,1541.0
2020-08-19,0b92562a,941.47
2020-08-19,7d04626d,988.47
2020-08-19,6d5c0f3a,158.52
2020-08-19,03ad299e,356.59
2020-08-19,f86e7f85,2675.96
2020-08-19,7c96a8da,3570.42
2020-08-19,77d3ae82,1773.2
2020-08-19,953f024e,1575.16
2020-08-19,d6e3dc6b,1099.76
2020-08-19,60a467f8,468.51
2020-08-19,6f362a61,934.6
2020-08-19,aa4d9791,1320.62
2020-08-19,158e30b6,1239.89
2020-08-19,86d58470,184.14
2020-08-19,3674e47c,1930.3
2020-08-19,6fa956df,814.99
2020-08-19,49a27a8c,630.94
2020-08-19,8ecc4ea7,2205.0
2020-08-19,e736ba5d,1558.31
2020-08-19,1ec17bcb,2021.43
2020-08-19,f4764585,1807.67
2020-08-19,7641224e,2597.93
2020-08-19,21083fe9,3761.41
2020-08-19,2a2e3796,2029.25
2020-08-19,dc0242cd,2026.91
2020-08-19,367ff926,1771.83
2020-08-19,0f435173,1444.61
2020-08-19,aa2de5b6,1940.95
2020-08-19,528d9cff,959.78
2020-08-19,4230361c,505.05
2020-08-19,aee81942,3549.63
2020-08-19,c8c71204,1966.09
2020-08-19,047edd4d,901.87
2020-08-19,e129c4bf,1694.3
2020-08-19,7e701719,2880.02
2020-08-19,a16ef134,3195.7
2020-08-19,f7577ae9,377.0
2020-08-19,2bfe7621,942.09
2020-08-19,722aa0d5,605.68
2020-08-19,785c1948,909.7
2020-08-19,a1e0ce88,552.47
2020-08-19,c720b985,2183.01
2020-08-19,a1193aba,2081.49
2020-08-19,83aa2744,3007.14
2020-08-19,2bcee1f9,1934.9
2020-08-19,a4b3ec15,2278.57
2020-08-19,d749f7e0,862.04
2020-08-19,fdc3c68d,728.74
2020-08-19,44b90490,156.74
2020-08-19,e5dd56b9,1242.9
2020-08-19,733f4982,2641.91
2020-08-19,677c489b,1617.54
2020-08-19,4c437167,1201.13
2020-08-19,97c23de4,3166.83
2020-08-19,ebce9a73,319.31
2020-08-19,8ce1c0c5,1662.82
2020-08-19,bfacfbf0,956.86
2020-08-19,cf48c632,167.22
2020-08-19,7dfc933f,1600.64
2020-08-19,31d98a6a,1463.59
2020-08-19,7f247171,1789.35
2020-08-19,09ced772,2126.54
2020-08-19,fa43322a,1735.91
2020-08-19,69d0a9b3,788.11
2020-08-19,14baa982,1249.13
2020-08-19,5ee3ad1d,1202.52
2020-08-19,61a123f8,572.77
2020-08-19,89d58076,222.22
2020-08-19,8ec0400b,907.1
2020-08-19,a6d13cea,1259.08
2020-08-19,1fbbaa65,322.52
2020-08-19,c8575c03,2259.56
2020-08-19,829c4f6b,2316.76
2020-08-19,8e351335,1877.76
2020-08-19,78f0fbc7,2189.46
2020-08-19,dda1674e,1854.99
2020-08-19,5795f5b1,1131.36
2020-08-19,73ac53dc,994.73
2020-08-19,aa86fa16,1323.32
2020-08-19,6af326d8,1980.59
2020-08-19,f8f359db,826.63
2020-08-19,f6580645,1494.59
2020-08-19,b657483d,2583.46
2020-08-19,05065d8d,1170.55
2020-08-19,bc7eaa47,1044.24
2020-08-19,5fa00ef2,1500.09
2020-08-19,df29eacd,875.6
2020-08-19,2795e32e,1518.75
2020-08-19,077ef06b,3340.65
2020-08-19,17d73797,2087.47
2020-08-19,903d9cff,2278.64
2020-08-19,319ed717,1017.15
2020-08-19,a72fb910,3199.8
2020-08-19,af20bca1,1327.24
2020-08-19,509fce59,960.52
2020-08-19,8e89ccd1,3190.58
2020-08-19,14ef30b8,1193.71
2020-08-19,2496461c,2597.93
2020-08-19,a637f4f2,1723.28
2020-08-19,335bf47b,478.59
2020-08-19,eac052c5,1124.66
2020-08-19,573b3140,507.79
2020-08-19,f33d73ff,2180.34
2020-08-20,8f40b54f,360.04
2020-08-20,e28e301a,1588.3
2020-08-20,438b7061,2566.17
2020-08-20,51fefc12,544.41
2020-08-20,25889643,154.87
2020-08-20,d6f5a85d,1216.33
2020-08-20,6ce8243f,365.31
2020-08-20,e4aa83b4,2623.49
2020-08-20,ac1d8f46,1256.82
2020-08-20,48f290b8,1292.02
2020-08-20,6b5103d3,2225.24
2020-08-20,0b92562a,1107.79
2020-08-20,7d04626d,1167.47
2020-08-20,6d5c0f3a,151.84
2020-08-20,03ad299e,356.54
2020-08-20,f86e7f85,2408.48
2020-08-20,7c96a8da,3054.75
2020-08-20,77d3ae82,1787.7
2020-08-20,953f024e,1545.94
2020-08-20,d6e3dc6b,1345.36
2020-08-20,60a467f8,762.69
2020-08-20,6f362a61,775.54
2020-08-20,aa4d9791,1308.38
2020-08-20,0ef6cf31,1253.25
2020-08-20,158e30b6,1337.62
2020-08-20,86d58470,163.03
2020-08-20,fdcf3ec5,1626.92
2020-08-20,3674e47c,1653.54
2020-08-20,6fa956df,587.92
2020-08-20,49a27a8c,742.11
2020-08-20,8ecc4ea7,2812.81
2020-08-20,e736ba5d,1269.42
2020-08-20,1ec17bcb,1862.08
2020-08-20,f4764585,2272.24
2020-08-20,7641224e,3165.59
2020-08-20,21083fe9,4570.12
2020-08-20,2a2e3796,2462.35
2020-08-20,dc0242cd,1799.61
2020-08-20,367ff926,1562.29
2020-08-20,0f435173,1712.6
2020-08-20,aa2de5b6,1798.56
2020-08-20,528d9cff,795.73
2020-08-20,4230361c,585.58
2020-08-20,aee81942,3493.57
2020-08-20,c8c71204,1913.94
2020-08-20,047edd4d,836.77
2020-08-20,e129c4bf,2014.04
2020-08-20,7e701719,2890.26
2020-08-20,a16ef134,3163.72
2020-08-20,f7577ae9,456.69
2020-08-20,2bfe7621,1192.32
2020-08-20,785c1948,1183.4
2020-08-20,a1e0ce88,570.67
2020-08-20,c720b985,2379.46
2020-08-20,a1193aba,1975.75
2020-08-20,83aa2744,2174.27
2020-08-20,2bcee1f9,1771.74
2020-08-20,d749f7e0,928.38
2020-08-20,fdc3c68d,799.67
2020-08-20,d075be3d,645.9
2020-08-20,44b90490,156.62
2020-08-20,e5dd56b9,1204.29
2020-08-20,733f4982,2608.74
2020-08-20,677c489b,1521.2
2020-08-20,4c437167,1221.79
2020-08-20,97c23de4,3245.17
2020-08-20,ebce9a73,333.46
2020-08-20,8ce1c0c5,1867.58
2020-08-20,bfacfbf0,929.46
2020-08-20,cf48c632,153.37
2020-08-20,55f0281b,700.75
2020-08-20,7dfc933f,1985.38
2020-08-20,31d98a6a,1620.97
2020-08-20,7f247171,1638.69
2020-08-20,09ced772,2022.9
2020-08-20,fa43322a,2586.4
2020-08-20,69d0a9b3,932.01
2020-08-20,14baa982,1412.0
2020-08-20,5ee3ad1d,1092.65
2020-08-20,61a123f8,574.73
2020-08-20,8ec0400b,1252.83
2020-08-20,a6d13cea,1485.31
2020-08-20,1fbbaa65,341.53
2020-08-20,c8575c03,2770.23
2020-08-20,829c4f6b,2232.76
2020-08-20,8e351335,1263.86
2020-08-20,78f0fbc7,2703.16
2020-08-20,dda1674e,2215.09
2020-08-20,5795f5b1,1103.55
2020-08-20,73ac53dc,834.86
2020-08-20,745365ef,2641.65
2020-08-20,aa86fa16,991.61
2020-08-20,6af326d8,1692.94
2020-08-20,f8f359db,783.21
2020-08-20,f6580645,1125.83
2020-08-20,b657483d,2313.37
2020-08-20,05065d8d,1210.54
2020-08-20,ee4130cb,366.72
2020-08-20,5fa00ef2,1594.6
2020-08-20,df29eacd,746.67
2020-08-20,077ef06b,3654.79
2020-08-20,17d73797,1886.97
2020-08-20,903d9cff,2474.02
2020-08-20,319ed717,1392.39
2020-08-20,a72fb910,3877.71
2020-08-20,af20bca1,1303.25
2020-08-20,509fce59,1306.76
2020-08-20,8e89ccd1,3124.12
2020-08-20,14ef30b8,1172.49
2020-08-20,2496461c,2520.47
2020-08-20,a637f4f2,1797.91
2020-08-20,335bf47b,541.87
2020-08-20,eac052c5,1310.02
2020-08-20,573b3140,394.16
2020-08-20,f33d73ff,2621.99
2020-08-20,257803a3,2164.47
2020-08-21,8f40b54f,352.96
2020-08-21,51fefc12,398.41
2020-08-21,25889643,139.83
2020-08-21,6ce8243f,504.8
2020-08-21,e4aa83b4,2547.76
2020-08-21,ac1d8f46,1344.24
2020-08-21,48f290b8,1368.19
2020-08-21,6b5103d3,2149.29
2020-08-21,f090045a,2000.1
2020-08-21,0b92562a,1181.99
2020-08-21,7d04626d,1099.64
2020-08-21,03ad299e,557.52
2020-08-21,f86e7f85,1879.62
2020-08-21,7c96a8da,3012.75
2020-08-21,77d3ae82,2363.19
2020-08-21,953f024e,1634.45
2020-08-21,d6e3dc6b,1389.85
2020-08-21,60a467f8,760.03
2020-08-21,6f362a61,697.11
2020-08-21,aa4d9791,1392.75
2020-08-21,0ef6cf31,1635.44
2020-08-21,158e30b6,1284.61
2020-08-21,86d58470,153.49
2020-08-21,fdcf3ec5,1820.99
2020-08-21,3674e47c,1946.32
2020-08-21,6fa956df,652.32
2020-08-21,49a27a8c,981.44
2020-08-21,8ecc4ea7,1980.5
2020-08-21,e736ba5d,2023.07
2020-08-21,1ec17bcb,1558.09
2020-08-21,f4764585,2461.97
2020-08-21,7641224e,3486.3
2020-08-21,21083fe9,3517.86
2020-08-21,2a2e3796,2428.0
2020-08-21,dc0242cd,2160.4
2020-08-21,367ff926,1397.41
2020-08-21,0f435173,2666.49
2020-08-21,aa2de5b6,1712.12
2020-08-21,4230361c,565.71
2020-08-21,aee81942,3491.37
2020-08-21,c8c71204,1782.12
2020-08-21,047edd4d,978.74
2020-08-21,e129c4bf,1276.92
2020-08-21,7e701719,3445.0
2020-08-21,a16ef134,3558.92
2020-08-21,f7577ae9,526.67
2020-08-21,2bfe7621,1087.0
2020-08-21,722aa0d5,519.34
2020-08-21,785c1948,1339.38
2020-08-21,a1e0ce88,637.48
2020-08-21,c720b985,2441.99
2020-08-21,a1193aba,2293.06
2020-08-21,83aa2744,2475.59
2020-08-21,2bcee1f9,1679.64
2020-08-21,d749f7e0,789.66
2020-08-21,fdc3c68d,1127.78
2020-08-21,d075be3d,565.02
2020-08-21,44b90490,214.26
2020-08-21,e5dd56b9,1122.66
2020-08-21,733f4982,3212.13
2020-08-21,677c489b,1671.69
2020-08-21,4c437167,1387.59
2020-08-21,97c23de4,3536.53
2020-08-21,ebce9a73,525.77
2020-08-21,8ce1c0c5,1717.92
2020-08-21,bfacfbf0,909.71
2020-08-21,cf48c632,232.96
2020-08-21,55f0281b,466.58
2020-08-21,7dfc933f,2295.03
2020-08-21,31d98a6a,1276.5
2020-08-21,7f247171,1576.34
2020-08-21,09ced772,2596.26
2020-08-21,fa43322a,1830.19
2020-08-21,69d0a9b3,1204.88
2020-08-21,14baa982,1807.82
2020-08-21,5ee3ad1d,1514.85
2020-08-21,61a123f8,593.44
2020-08-21,89d58076,246.07
2020-08-21,8ec0400b,1154.62
2020-08-21,a6d13cea,1765.56
2020-08-21,1fbbaa65,408.76
2020-08-21,c8575c03,2840.31
2020-08-21,829c4f6b,1835.23
2020-08-21,8e351335,1287.07
2020-08-21,78f0fbc7,2479.4
2020-08-21,dda1674e,1936.1
2020-08-21,5795f5b1,957.86
2020-08-21,73ac53dc,1017.94
2020-08-21,745365ef,2292.89
2020-08-21,aa86fa16,1278.15
2020-08-21,6af326d8,1424.85
2020-08-21,f8f359db,696.64
2020-08-21,f6580645,2000.29
2020-08-21,05065d8d,1165.48
2020-08-21,ee4130cb,242.36
2020-08-21,bc7eaa47,1568.04
2020-08-21,5fa00ef2,2056.87
2020-08-21,df29eacd,870.08
2020-08-21,077ef06b,4893.26
2020-08-21,17d73797,2326.43
2020-08-21,319ed717,1205.25
2020-08-21,a72fb910,4095.01
2020-08-21,af20bca1,1308.0
2020-08-21,509fce59,1346.09
2020-08-21,8e89ccd1,3522.62
2020-08-21,14ef30b8,1111.68
2020-08-21,335bf47b,528.42
2020-08-21,eac052c5,1402.32
2020-08-21,573b3140,494.22
2020-08-21,f33d73ff,2753.61
2020-08-21,257803a3,2886.0
2020-08-22,8f40b54f,243.1
2020-08-22,e28e301a,2250.2
2020-08-22,438b7061,2857.48
2020-08-22,51fefc12,441.1
2020-08-22,d6f5a85d,1403.65
2020-08-22,6ce8243f,448.08
2020-08-22,e4aa83b4,2774.51
2020-08-22,ac1d8f46,1152.7
2020-08-22,48f290b8,1101.84
2020-08-22,6b5103d3,2518.16
2020-08-22,f090045a,1555.94
2020-08-22,0b92562a,1016.34
2020-08-22,7d04626d,1222.13
2020-08-22,6d5c0f3a,157.53
2020-08-22,03ad299e,452.86
2020-08-22,f86e7f85,2487.0
2020-08-22,7c96a8da,3139.33
2020-08-22,77d3ae82,2041.12
2020-08-22,953f024e,1590.95
2020-08-22,d6e3dc6b,1178.31
2020-08-22,60a467f8,636.6
2020-08-22,6f362a61,867.17
2020-08-22,aa4d9791,1171.23
